13.79,-0.65
15.64,-0.65
16.86,-0.65
15.64,-0.65
14.1,-0.65
12.22,-0.65
10.31,-0.65
8.05,-0.65
5.77,-0.65
3.47,-0.65
0.83,-0.65
-1.82,-0.65
-4.46,-0.65
-7.4,-0.65
-21.58,0.65
-22.71,0.65
-23.83,0.65
-24.38,0.65
-23.83,0.65
-22.71,0.65
-22.15,0.65
-19.84,0.65
-17.77,0.65
-15.64,0.65
-13.47,0.65
-11.27,0.65
-9.02,0.65
-6.75,0.65
-4.46,0.65
-2.15,0.65
0.17,0.65
2.81,0.65
5.11,0.65
7.73,0.65
10.31,0.65
12.85,0.65
15.03,-0.65
17.47,-0.65
19.55,-0.65
20.71,-0.65
19.25,-0.65
17.47,-0.65
15.95,-0.65
13.79,-0.65
11.58,-0.65
9.34,-0.65
7.08,-0.65
4.46,-0.65
2.15,0.65
-0.83,0.65
-3.47,0.65
-4.79,0.65
-4.13,0.65
-2.48,0.65
-1.16,0.65
0.5,0.65
2.15,0.65
3.8,0.65
5.77,0.65
7.73,0.65
9.67,0.65
13.47,-0.65
15.64,-0.65
17.16,-0.65
17.77,-0.65
16.56,-0.65
14.72,-0.65
13.16,-0.65
10.95,-0.65
9.02,-0.65
6.75,-0.65
4.46,-0.65
2.15,-0.65
-0.5,-0.65
-3.14,-0.65
-5.77,-0.65
-8.7,-0.65
-11.27,-0.65
-13.79,0.65
-16.56,0.65
-18.66,0.65
-19.25,0.65
-18.66,0.65
-16.56,0.65
-15.34,0.65
-13.79,0.65
-11.9,0.65
-9.99,0.65
-8.38,0.65
-6.42,0.65
-4.79,0.65
-3.14,0.65
-1.16,0.65
0.5,0.65
2.48,0.65
4.46,0.65
6.75,0.65
9.02,0.65
10.95,0.65
13.16,0.65
15.34,0.65
17.47,0.65
19.55,0.65
22.43,-0.65
23.83,-0.65
-15.03,-0.65
-14.41,-0.65
24.11,-0.65
23.27,-0.65
22.43,-0.65
21.0,-0.65
18.96,-0.65
16.25,-0.65
13.79,-0.65
11.27,-0.65
8.7,-0.65
6.1,-0.7
3.8,-0.7
1.16,-0.7
-1.49,-0.7
-4.46,-0.7
-7.4,-0.7
-10.31,-0.7
-16.56,0.7
-19.55,0.7
-22.15,0.7
-23.27,0.7
-22.99,0.7
-22.15,0.7
-21.0,0.7
-18.66,0.7
-16.86,0.7
-14.41,0.7
-11.9,0.7
-9.34,0.7
-6.75,0.7
-4.13,0.7
-1.49,0.7
1.16,0.7
4.13,0.7
6.75,0.7
9.67,0.7
12.53,-0.7
15.03,-0.7
17.77,-0.7
19.55,-0.7
18.07,-0.7
16.86,-0.7
15.03,-0.7
12.85,-0.7
10.63,-0.7
8.38,-0.7
6.1,0.7
3.47,0.7
1.16,0.7
-0.17,0.7
0.5,0.7
1.82,0.7
3.47,0.7
5.44,0.7
7.4,0.7
9.67,0.7
11.9,0.7
14.1,0.7
16.25,0.7
18.36,0.7
20.71,0.7
23.27,-0.7
-15.03,-0.7
-12.85,-0.7
-11.27,-0.7
-12.85,-0.7
-14.72,-0.7
23.83,-0.7
22.71,-0.7
21.58,-0.7
19.25,-0.7
16.25,-0.7
13.47,-0.7
10.63,-0.7
7.73,-0.7
4.79,-0.7
2.15,-0.7
-1.16,-0.7
-4.13,-0.7
-7.4,-0.7
-10.31,-0.7
-13.47,-0.7
-16.86,-0.7
-19.84,-0.7
-22.43,-0.7
-23.83,-0.7
22.71,0.7
22.43,0.7
21.58,0.7
21.29,0.7
21.86,0.7
22.43,0.7
21.0,0.7
23.55,0.7
-23.27,0.7
-17.77,0.7
-24.11,0.7
-21.0,0.7
-16.56,0.7
-12.53,0.7
-8.38,0.7
-4.13,0.7
-0.17,0.7
3.8,0.7
7.4,-0.7
11.27,-0.7
14.72,-0.7
14.72,-0.7
13.16,-0.7
11.27,-0.7
9.34,-0.7
7.08,-0.7
4.79,-0.7
2.15,-0.7
-0.5,-0.7
-3.14,-0.7
-6.1,-0.7
-9.02,-0.7
-15.03,0.7
-17.77,0.7
-21.0,0.7
-22.43,0.7
-21.58,0.7
-19.84,0.7
-18.36,0.7
-16.25,0.7
-14.1,0.7
-11.9,0.7
-9.67,0.7
-7.08,0.7
-4.79,0.7
-2.15,0.7
0.17,0.7
2.81,0.7
5.44,0.7
13.47,-0.7
16.25,-0.7
18.66,-0.7
20.13,-0.7
18.96,-0.7
16.86,-0.7
15.34,-0.7
13.16,-0.7
10.95,-0.7
6.1,0.7
3.8,0.7
1.16,0.7
-0.17,0.7
1.16,0.7
2.48,0.7
4.46,0.7
6.1,0.7
8.38,0.7
10.31,0.7
12.53,0.7
14.72,0.7
19.25,-0.7
21.29,-0.7
22.43,-0.7
22.99,-0.7
22.43,-0.7
21.58,-0.7
19.84,-0.7
17.47,-0.7
15.03,-0.7
12.53,-0.7
9.99,-0.7
7.4,-0.7
4.46,-0.7
1.82,-0.7
-1.16,-0.7
-4.13,-0.7
-7.4,-0.7
-10.63,-0.7
-20.13,0.7
-22.43,0.7
-23.83,0.75
-24.65,0.75
-24.11,0.75
-23.27,0.75
-22.15,0.75
-20.42,0.75
-17.77,0.75
-15.34,0.75
-12.85,0.75
-9.99,0.75
-7.4,0.75
-4.79,0.75
-1.82,0.75
0.83,0.75
3.8,0.75
6.75,0.75
21.29,-0.75
22.71,-0.75
24.11,-0.75
-15.34,-0.75
23.55,-0.75
22.71,-0.75
21.58,-0.75
19.84,-0.75
17.16,-0.75
14.41,-0.75
11.58,-0.75
8.7,-0.75
5.77,-0.75
2.81,-0.75
-0.5,-0.75
-3.47,-0.75
-6.75,-0.75
-10.31,-0.75
-13.47,0.75
-16.86,0.75
-20.13,0.75
-22.15,0.75
-21.0,0.75
-19.55,0.75
-17.47,0.75
-15.34,0.75
-12.85,0.75
-10.63,0.75
-8.05,0.75
-5.44,0.75
-2.81,0.75
-0.17,0.75
2.81,0.75
5.44,0.75
8.38,-0.75
11.58,-0.75
14.41,-0.75
16.25,-0.75
15.64,-0.75
13.79,-0.75
11.9,-0.75
9.34,-0.75
7.08,-0.75
4.46,-0.75
1.49,-0.75
-1.49,-0.75
-4.46,-0.75
-7.73,-0.75
-10.95,0.75
-14.1,0.75
-17.47,0.75
-19.55,0.75
-18.07,0.75
-16.56,0.75
-14.41,0.75
-12.22,0.75
-9.99,0.75
-7.4,0.75
-5.11,0.75
-2.48,0.75
0.17,0.75
2.81,0.75
5.77,0.75
8.7,0.75
11.58,0.75
14.41,0.75
21.86,-0.75
23.55,-0.75
-14.72,-0.75
-13.47,-0.75
-15.03,-0.75
24.11,-0.75
22.99,-0.75
21.86,-0.75
20.42,-0.75
17.77,-0.75
15.03,-0.75
12.22,-0.75
9.34,-0.75
6.42,-0.75
3.14,-0.75
0.17,-0.75
-3.14,-0.75
-6.1,0.75
-9.67,0.75
-12.85,0.75
-15.03,0.75
-13.79,0.75
-12.22,0.75
-10.31,0.75
-8.05,0.75
-5.77,0.75
-3.47,0.75
-1.16,0.75
19.84,-0.75
21.86,-0.75
23.27,-0.75
23.55,-0.75
22.99,-0.75
21.86,-0.75
20.71,-0.75
18.07,-0.75
15.34,-0.75
12.85,-0.75
9.99,-0.75
7.08,-0.75
-11.27,0.75
-14.72,0.75
-17.77,0.75
-20.42,0.75
-19.84,0.75
-18.36,0.75
-16.56,0.75
11.9,-0.75
14.72,-0.75
17.16,-0.75
18.66,-0.75
-9.34,0.75
-12.85,0.75
-15.95,0.75
-18.07,0.75
-16.86,0.8
17.16,-0.8
20.13,-0.8
22.15,-0.8
-13.47,0.8
-16.86,0.8
-20.42,0.8
-22.43,0.8
13.79,-0.8
16.86,-0.8
19.84,-0.8
21.29,-0.8
-14.41,0.8
-17.77,0.8
-21.0,0.8
13.79,-0.8
16.86,-0.8
19.84,-0.8
21.29,-0.8
-14.1,0.8
-17.77,0.8
-21.0,0.8
-22.43,0.8
11.58,-0.8
14.41,-0.8
17.47,-0.8
-11.58,0.8
-14.72,0.8
-18.07,0.8
17.16,-0.8
19.84,-0.8
22.15,-0.8
-13.16,0.8
-16.56,0.8
-19.84,0.8
11.9,-0.85
15.03,-0.85
18.07,-0.85
-14.41,0.85
-17.77,0.85
-20.71,0.85
16.56,-0.85
19.55,-0.85
21.86,-0.85
-14.72,0.85
-18.07,0.85
-21.58,0.85
-22.99,0.85
10.63,-0.85
14.1,-0.85
17.16,-0.85
-18.96,0.85
-21.86,0.85
-22.99,0.85
-23.83,0.85
9.67,-0.85
12.53,-0.85
15.03,-0.85
-18.66,0.85
-21.58,0.85
-22.99,0.85
14.41,-0.85
17.16,-0.85
19.84,-0.85
-22.15,0.85
-23.55,0.85
-24.65,0.85
13.16,-0.85
15.95,-0.85
18.36,-0.85
-14.1,0.9
-17.16,0.9
-19.84,0.9
20.71,-0.9
22.43,-0.9
24.11,-0.9
-15.64,0.9
-19.25,0.9
-22.43,0.9
19.55,-0.9
22.15,-0.9
23.83,-0.9
-10.95,0.9
-14.72,0.9
-18.36,0.9
17.47,-0.9
21.0,-0.9
22.71,-0.9
-4.13,0.9
-7.73,0.9
-11.27,0.9
-13.16,0.9
13.79,-0.9
17.16,-0.9
20.42,-0.9
-12.53,0.9
-15.95,0.9
-19.55,0.9
-21.86,0.9
19.84,-0.9
22.15,-0.9
23.83,-0.9
-15.95,0.9
-19.55,0.9
-22.43,0.9
-23.83,0.95
6.42,-0.95
10.63,-0.95
14.1,-0.95
16.56,-0.95
15.03,-0.95
-15.95,0.95
-19.25,0.95
-22.15,0.95
11.9,-0.95
14.72,-0.95
17.77,-0.95
-11.27,0.95
-15.03,0.95
-18.96,0.95
-21.0,0.95
-19.55,0.95
16.86,-0.95
20.13,-0.95
-16.25,0.95
-19.84,0.95
-22.71,0.95
16.25,-0.95
19.84,-0.95
22.43,-0.95
-13.47,0.95
-17.16,0.95
-21.0,0.95
-22.71,0.95
21.0,-0.95
22.71,-0.95
-14.72,-0.95
-11.58,0.95
-15.34,0.95
-19.25,0.95
5.44,-0.95
8.7,-0.95
12.22,-0.95
-11.58,0.95
-15.03,1.0
-18.36,1.0
12.22,-1.0
15.64,-1.0
18.96,-1.0
20.71,-1.0
3.8,1.0
-0.17,1.0
-4.13,1.0
23.27,-1.0
-14.1,-1.0
-9.34,-1.0
-13.79,1.0
-17.77,1.0
-21.86,1.0
-22.71,1.0
-16.86,-1.0
-13.79,-1.0
